content,polarity
"such a great app, so organized and clean. my favorite part that you can make your own tags! its make it way more satisfying. you should get the app for free!!!!!",1
Great,1
"Wonderful app! It keeps me motivated, knowing that after checking off a task, I'm closer to earning a reward.",1
Its fine,1
This app is great so far. But I wish there was an option to select several days at a time for each routine.. if there is already pls let me know.,1
Aweosome,1
Thank you for such a great app! Was wondering though if it were possible to sync also calendar reminders from Google calendar and not just events,1
"I only really use this as a to-do list after wunderlist stopped. This app is good. You can easily share and print lists. There is a lot more to it, but for my needs it is perfect. Only downside is that you need a MS account to use it, this is so it can sync to your pc.some people might not like this, bit it doesn't bother me. Edit: now that you can group lists together, this app is great.",1
Reliable and adaptable,1
"The BEST app for motivation and tracking! Even putting the game aspect aside, I have never seen a more user-friendly app for habit/task tracking. I love how there are different categories for habits, tasks, and daily to-dos. It's customizable. Getting coins is motivation! Ive recommended it to everyone! Only thing I wish it had: a way to see your stats based on your missed to dos or frequency of habits. For instance: most health lost due to *blank* etc.",1
Love this app! All time based/entire day events in visually streamlined view.,1
